item_id,order_id,order_number,created_at_x,order_total,total_qty_ordered,customer_id,customer_name,customer_gender,customer_email,product_id,product_sku,product_name,price,line_total,qty_ordered,load_date
381704,204493.0,BOU07512392,2019-07-23 16:00:00,4155.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,187279,212032771,Fuschia & Black Vintage Jersey Sweatshirt,2523.81,2523.81,1,2023-02-23 23:09:34.759965
381705,204493.0,BOU07512392,2019-07-23 16:00:00,4155.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,228340,212593295,Black Arrow Print T-Shirt,1176.19,1176.19,1,2023-02-23 23:09:34.759965
381706,204494.0,BOU07532361,2019-07-23 16:03:30,350.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,331343,212833718,Blue Bermuda Shorts,333.33,333.33,1,2023-02-23 23:09:34.759965
381707,204495.0,BOU07552393,2019-07-23 16:09:90,124.64,1.0,24.0,ChungBolger,Female,hyper@outlook.com,274418,212862303,Black Air Logo T-Shirt,118.7,118.7,1,2023-02-23 23:09:34.759965
381708,204496.0,BOU07572318,2019-07-23 16:10:100,124.64,1.0,24.0,ChungBolger,Female,hyper@outlook.com,274445,212862331,Black Air Logo T-Shirt,118.7,118.7,1,2023-02-23 23:09:34.759965
381709,204497.0,BOU07592366,2019-07-23 16:13:130,270.24,2.0,24.0,ChungBolger,Female,hyper@outlook.com,274557,212862441,Grey Air Colour Contrast T-Shirt,128.69,257.38,2,2023-02-23 23:09:34.759965
381710,204498.0,BOU07612357,2019-07-23 16:29:290,1790.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,243993,212634799,Red Logo Sock Sneakers,1704.76,1704.76,1,2023-02-23 23:09:34.759965
381713,204501.0,BOU07672367,2019-07-23 17:06:60,475.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,299385,212833739,Navy Tropical Bermuda Shorts,452.38,452.38,1,2023-02-23 23:09:34.759965
381729,204515.0,BOU07212494,2019-07-24 17:29:290,2450.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,222480,212510630,Platinum-Mix Glitter Emmie Clutch,2333.33,2333.33,1,2023-02-23 23:09:34.759965
381870,204636.0,BOU07392963,2019-07-29 14:58:580,1750.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,270902,212855642,Blue Printed Sleeveless Hoodie,1666.67,1666.67,1,2023-02-23 23:09:34.759965
381941,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,230019,212607427,Stone Fit 2 Classic Chino Trousers,809.52,809.52,1,2023-02-23 23:09:34.759965
381942,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,159317,211686011,Espresso Silk Jacquard Gown,38666.67,38666.67,1,2023-02-23 23:09:34.759965
381943,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,226789,212589524,Dark-Navy Cotton Chino Shorts,1809.52,1809.52,1,2023-02-23 23:09:34.759965
381944,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,257813,212200524,White Sports Crest Logo Boxers,190.48,190.48,1,2023-02-23 23:09:34.759965
381945,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,226725,208599290,Navy Dodger Intrecciato Suede Sneakers,2285.71,2285.71,1,2023-02-23 23:09:34.759965
381946,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,230092,212609486,Black Silk Midi Dress,10476.19,10476.19,1,2023-02-23 23:09:34.759965
381947,204704.0,BOU07533084,2019-07-30 17:15:150,59590.0,7.0,24.0,ChungBolger,Female,hyper@outlook.com,230017,212607425,Grey Checked Thomson Jacket,2514.29,2514.29,1,2023-02-23 23:09:34.759965
381970,204727.0,BOU0733121,2019-07-31 09:21:210,185.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,257052,212702308,Black Bradley Theodore Skull T-Shirt,152.38,152.38,1,2023-02-23 23:09:34.759965
382035,204790.0,BOU08110190,2019-08-01 12:02:20,2800.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,201972,212230102,Gold Portofino PVC Sandals,2666.67,2666.67,1,2023-02-23 23:09:34.759965
382137,204878.0,BOU08670526,2019-08-05 17:59:590,850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,277204,212871855,Red TechLoom Breeze Running Shoes,809.52,809.52,1,2023-02-23 23:09:34.759965
382138,204879.0,BOU08690535,2019-08-05 18:27:270,4920.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,226949,212589654,Dark-Navy Cotton Chinos,2095.24,2095.24,1,2023-02-23 23:09:34.759965
382139,204879.0,BOU08690535,2019-08-05 18:27:270,4920.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,226954,212589657,Black Classic Cotton Trousers,2285.71,2285.71,1,2023-02-23 23:09:34.759965
382140,204879.0,BOU08690535,2019-08-05 18:27:270,4920.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,257052,212702308,Black Bradley Theodore Skull T-Shirt,152.38,152.38,1,2023-02-23 23:09:34.759965
382141,204879.0,BOU08690535,2019-08-05 18:27:270,4920.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,256964,212702282,White Bradley Theodore Skull T-Shirt,152.38,152.38,1,2023-02-23 23:09:34.759965
382190,204912.0,BOU08110736,2019-08-07 11:20:200,6950.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,169961,211837760,Brown Small Padlock GG Supreme Tote Bag,5190.48,5190.48,1,2023-02-23 23:09:34.759965
382191,204912.0,BOU08110736,2019-08-07 11:20:200,6950.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,230400,212610601,Red Logo Print Swimsuit,1428.57,1428.57,1,2023-02-23 23:09:34.759965
382192,204913.0,BOU08130780,2019-08-07 11:37:370,1150.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,233570,212655197,White Heathers Pintuck Top,1095.24,1095.24,1,2023-02-23 23:09:34.759965
382200,204921.0,BOU08290755,2019-08-07 12:08:80,3800.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,268277,212835214,Rose-Gold Bella Snakeskin Clutch Bag,3619.05,3619.05,1,2023-02-23 23:09:34.759965
382210,204931.0,BOU08490735,2019-08-07 14:49:490,351.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,105576,205130442,"Midnight Recovery Concentrate, 50ml",286.67,286.67,1,2023-02-23 23:09:34.759965
382211,204932.0,BOU08510769,2019-08-07 15:04:40,3520.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,211660,212387957,Beige Bead-Embellished Dress,3352.38,3352.38,1,2023-02-23 23:09:34.759965
382224,204945.0,BOU0830852,2019-08-08 10:24:240,1850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,211711,212388258,,1761.9,1761.9,1,2023-02-23 23:09:34.759965
382251,204971.0,BOU08550830,2019-08-08 12:59:590,4350.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,154133,211409533,Black Iguana-Effect Jewel Embellished Shoulder Bag,4142.86,4142.86,1,2023-02-23 23:09:34.759965
382255,204975.0,BOU08630879,2019-08-08 13:19:190,6162.0,5.0,24.0,ChungBolger,Female,hyper@outlook.com,160081,211686509,"I Am Coming Home Eau de Parfum, 50ml + 10ml",1279.05,1279.05,1,2023-02-23 23:09:34.759965
382256,204975.0,BOU08630879,2019-08-08 13:19:190,6162.0,5.0,24.0,ChungBolger,Female,hyper@outlook.com,160085,211686513,"My Shadow On The Wall Eau de Parfum, 50ml + 10ml",1279.05,1279.05,1,2023-02-23 23:09:34.759965
382257,204975.0,BOU08630879,2019-08-08 13:19:190,6162.0,5.0,24.0,ChungBolger,Female,hyper@outlook.com,160089,211686517,"First Dream Of The Year Eau de Parfum, 50ml + 10ml",1279.05,1279.05,1,2023-02-23 23:09:34.759965
382258,204975.0,BOU08630879,2019-08-08 13:19:190,6162.0,5.0,24.0,ChungBolger,Female,hyper@outlook.com,160092,211686620,"One Umbrella For Two Refill Eau de Parfum, 60ml",752.38,752.38,1,2023-02-23 23:09:34.759965
382259,204975.0,BOU08630879,2019-08-08 13:19:190,6162.0,5.0,24.0,ChungBolger,Female,hyper@outlook.com,160096,211686624,"My Love Has The Color Of The Night Eau de Parfum, 50ml + 10ml",1279.05,1279.05,1,2023-02-23 23:09:34.759965
382331,205023.0,BOU08291445,2019-08-14 16:00:00,5040.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,235563,210911119,ROCKSTUD SIMPLE BALL | 210911119,2400.0,4800.0,2,2023-02-23 23:09:34.759965
382874,205442.0,BOU0832877,2019-08-28 10:00:00,13350.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,203015,212197958,Black Small Classic Metallic Edge City Tote Bag,8428.57,8428.57,1,2023-02-23 23:09:34.759965
382875,205442.0,BOU0832877,2019-08-28 10:00:00,13350.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,132910,211392271,Black Ceinture Ankle Boots,4285.71,4285.71,1,2023-02-23 23:09:34.759965
383183,205696.0,BOU0930873,2019-09-08 09:06:60,4450.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,148952,211605920,Black Maglia Jacket,4238.1,4238.1,1,2023-02-23 23:09:34.759965
383632,206112.0,BOU09333083,2019-09-30 16:36:360,1254.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,159758101,212890649,Slim BD Morning Glory Shirt,189.52,189.52,1,2023-02-23 23:09:34.759965
383633,206112.0,BOU09333083,2019-09-30 16:36:360,1254.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,230023,212607433,Grey Checked Thomson Jacket,1004.76,1004.76,1,2023-02-23 23:09:34.759965
383659,206133.0,BOU10150157,2019-10-01 11:37:370,2100.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,246139,212712420,Black Logo Explorer Pouch,2000.0,2000.0,1,2023-02-23 23:09:34.759965
383660,206134.0,BOU10170130,2019-10-01 11:39:390,2300.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,246138,212712419,Black Everyday Logo Zip Pouch,2190.48,2190.48,1,2023-02-23 23:09:34.759965
383669,206143.0,BOU10350133,2019-10-01 12:20:200,2550.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,210066,212271172,Viola Mix Romy 85 Speckled Glitter Pumps,2428.57,2428.57,1,2023-02-23 23:09:34.759965
383989,206387.0,BOU10331067,2019-10-10 14:53:530,300.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161081231,213179309,Natasha Nugget Pendant Necklace,238.1,238.1,1,2023-02-23 23:09:34.759965
384144,206514.0,BOS102314,2019-10-14 09:33:330,5300.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,226479,212570545,Red Fala Lace Dress,1400.0,1400.0,1,2023-02-23 23:09:34.759965
384145,206514.0,BOS102314,2019-10-14 09:33:330,5300.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,160156,210462662,"Valentino Uomo Intense Eau de Parfum, 100ml",428.57,428.57,1,2023-02-23 23:09:34.759965
384146,206514.0,BOS102314,2019-10-14 09:33:330,5300.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,160121,211633217,"Valentino Uomo Acqua Eau de Toilette, 125ml",428.57,428.57,1,2023-02-23 23:09:34.759965
384147,206514.0,BOS102314,2019-10-14 09:33:330,5300.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,164476,211776508,Rose-Gold & Pearl Links Of Love Bracelet,8095.24,8095.24,1,2023-02-23 23:09:34.759965
384689,206929.0,BOU101092239,2019-10-22 16:33:330,2137.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,105522,204767579,"Ultra Facial Oil-Free Toner, 250ml",101.9,101.9,1,2023-02-23 23:09:34.759965
384690,206929.0,BOU101092239,2019-10-22 16:33:330,2137.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,243965,212634683,Black Calf Leather Sneaker,1076.19,1076.19,1,2023-02-23 23:09:34.759965
384691,206929.0,BOU101092239,2019-10-22 16:33:330,2137.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,161082237,213202464,The Prairie Girl Maxi Dress,857.14,857.14,1,2023-02-23 23:09:34.759965
384692,206930.0,BOU101112226,2019-10-22 16:35:350,2100.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,246139,212712420,Black Logo Explorer Pouch,2000.0,2000.0,1,2023-02-23 23:09:34.759965
384693,206931.0,BOU101132238,2019-10-22 16:36:360,2750.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,67577,210969498,Black Brixton Leather Loafers,2619.05,2619.05,1,2023-02-23 23:09:34.759965
385000,207194.0,BOU10552916,2019-10-29 18:24:240,880.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,199917,212198412,White Emmeline Frill-Sleeve Top,838.1,838.1,1,2023-02-23 23:09:34.759965
385049,207238.0,BOU10913063,2019-10-30 14:25:250,880.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,199917,212198412,White Emmeline Frill-Sleeve Top,838.1,838.1,1,2023-02-23 23:09:34.759965
385254,207410.0,BOU101973186,2019-10-31 18:12:120,5280.0,6.0,24.0,ChungBolger,Female,hyper@outlook.com,199917,212198412,White Emmeline Frill-Sleeve Top,838.1,5028.6,6,2023-02-23 23:09:34.759965
385700,207759.0,BOU111450513,2019-11-05 18:07:70,840.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,161056956,213025407,Cheeky Owl Zip-Up Bathrobe,457.14,457.14,1,2023-02-23 23:09:34.759965
385701,207759.0,BOU111450513,2019-11-05 18:07:70,840.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,241700,212678436,Navy Bomber Shirt,342.86,342.86,1,2023-02-23 23:09:34.759965
385703,207761.0,BOS1114905,2019-11-05 18:11:110,1004.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,105569,204784508,"Midnight Recovery Eye, 15ml",136.19,136.19,1,2023-02-23 23:09:34.759965
385704,207761.0,BOS1114905,2019-11-05 18:11:110,1004.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,174539,204782659,The Eye Balm Intense,820.0,820.0,1,2023-02-23 23:09:34.759965
385754,207789.0,BOU11410687,2019-11-06 11:26:260,1230.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,228413,212593340,Stencil Graphic Print T-Shirt,585.71,585.71,1,2023-02-23 23:09:34.759965
385755,207789.0,BOU11410687,2019-11-06 11:26:260,1230.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,227708,212593523,Stencil Graphic Print T-Shirt,585.71,585.71,1,2023-02-23 23:09:34.759965
385787,207818.0,BOU11990647,2019-11-06 13:43:430,880.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,199917,212198412,White Emmeline Frill-Sleeve Top,838.1,838.1,1,2023-02-23 23:09:34.759965
385790,207821.0,BOU111050621,2019-11-06 14:37:370,880.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,199917,212198412,White Emmeline Frill-Sleeve Top,838.1,838.1,1,2023-02-23 23:09:34.759965
385791,207822.0,BOU111070651,2019-11-06 14:40:400,115.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,276827,202545537,Dark-Blue Step No-Show Socks,61.9,61.9,1,2023-02-23 23:09:34.759965
385989,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,161076256,213164481,Espionage Silk Flounce Dress,2857.14,2857.14,1,2023-02-23 23:09:34.759965
385990,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,161029568,212918026,Klement Silk Maxi Dress,3000.0,3000.0,1,2023-02-23 23:09:34.759965
385991,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,161052976,213020052,Saffrona Silk Maxi Dress,2238.1,2238.1,1,2023-02-23 23:09:34.759965
385992,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,332759,212888553,Floral-Print Sena Maxi Dress,3272.38,3272.38,1,2023-02-23 23:09:34.759965
385993,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,272320,212857251,Floral Maxi Dress,4952.38,4952.38,1,2023-02-23 23:09:34.759965
385994,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,272263,212858272,Floral Print Maxi Dress,1228.57,1228.57,1,2023-02-23 23:09:34.759965
385995,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,219293,212464450,Red Printed Tiered Midi Dress,1142.86,1142.86,1,2023-02-23 23:09:34.759965
385996,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,243403,212698806,Light-Pink & Black Printed Lindale Dress,542.86,542.86,1,2023-02-23 23:09:34.759965
385997,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,243416,212698819,Black & White Printed Blakely Shirtdress,1200.0,1200.0,1,2023-02-23 23:09:34.759965
385998,208007.0,BOS116908,2019-11-08 16:36:360,22306.0,10.0,24.0,ChungBolger,Female,hyper@outlook.com,233809,212658879,Black & Peach Rose Midi Dress,809.52,809.52,1,2023-02-23 23:09:34.759965
386458,208353.0,BOU11431443,2019-11-14 12:03:30,115.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,276827,202545537,Dark-Blue Step No-Show Socks,61.9,61.9,1,2023-02-23 23:09:34.759965
388366,209989.0,BOU12812351,2019-12-23 14:05:50,3200.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,161076040,213164049,Tahiti Nights Midi Dress,952.38,952.38,1,2023-02-23 23:09:34.759965
388367,209989.0,BOU12812351,2019-12-23 14:05:50,3200.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,161030700,212963374,Full Bloom Midi Dress,1142.86,1142.86,1,2023-02-23 23:09:34.759965
388368,209989.0,BOU12812351,2019-12-23 14:05:50,3200.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,161074844,213155175,Amicia Floral-Print Midi Dress,952.38,952.38,1,2023-02-23 23:09:34.759965
388503,210102.0,BOU121592440,2019-12-24 17:40:400,1489.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,161027379,212950741,Industrial Short Sleeved T-Shirt,1133.33,1133.33,1,2023-02-23 23:09:34.759965
388504,210102.0,BOU121592440,2019-12-24 17:40:400,1489.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,159757740,212890555,Light Wash Denim Jacket,284.76,284.76,1,2023-02-23 23:09:34.759965
388763,210309.0,BOS124530,2019-12-30 11:12:120,600.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,231544,212640095,Black Halfmoon Magic Sunglasses,142.86,142.86,1,2023-02-23 23:09:34.759965
388764,210309.0,BOS124530,2019-12-30 11:12:120,600.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,231537,212640088,Black Rapture Oversized Sunglasses,142.86,142.86,1,2023-02-23 23:09:34.759965
388765,210309.0,BOS124530,2019-12-30 11:12:120,600.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,233060,212648056,Cheek Heart Sunglasses iPhone Case,142.86,142.86,1,2023-02-23 23:09:34.759965
388766,210309.0,BOS124530,2019-12-30 11:12:120,600.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,268397,212842224,Snapshot Jelly Glitter iPhone XR Case,142.86,142.86,1,2023-02-23 23:09:34.759965
389749,211136.0,BOU01532291,2020-01-22 17:06:60,380.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,165621,211787225,Small Marc Plate,314.29,314.29,1,2023-02-23 23:09:34.759965
390248,211599.0,BOU02350950,2020-02-09 16:51:510,3325.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,206058,212047679,Blue Valentino 160 Duvet Set,3166.67,3166.67,1,2023-02-23 23:09:34.759965
390293,211641.0,BOU02531012,2020-02-10 17:24:240,3130.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,247968,212724854,Black Medium Hortensia Leather Bag,3095.24,3095.24,1,2023-02-23 23:09:34.759965
390298,211646.0,BOU02631032,2020-02-10 17:36:360,338.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,63331,209193859,Pomegranate Mini Pot With Spoon,304.76,304.76,1,2023-02-23 23:09:34.759965
390299,211647.0,BOU02651030,2020-02-10 17:37:370,4885.65,1.0,24.0,ChungBolger,Female,hyper@outlook.com,213380,212396589,Black Hollywood Forever Embellished Sunglasses,4700.0,4700.0,1,2023-02-23 23:09:34.759965
390614,211937.0,BOU021031724,2020-02-17 17:24:240,100.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,85905,211113783,Rust Matte Lipstick,95.24,95.24,1,2023-02-23 23:09:34.759965
390616,211939.0,BOU021071770,2020-02-17 17:47:470,100.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,85960,211113838,Tangerine Matte Lipstick,95.24,95.24,1,2023-02-23 23:09:34.759965
390617,211940.0,BOU021091753,2020-02-17 18:02:20,140.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,233060,212648056,Cheek Heart Sunglasses iPhone Case,133.33,133.33,1,2023-02-23 23:09:34.759965
390691,211995.0,BOU02551813,2020-02-18 17:41:410,3165.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161096077,213279514,Mini Cross-Body Backpack,3014.29,3014.29,1,2023-02-23 23:09:34.759965
390720,212022.0,BOU02211994,2020-02-19 12:02:20,369.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,63331,209193859,Pomegranate Mini Pot With Spoon,304.76,304.76,1,2023-02-23 23:09:34.759965
390734,212035.0,BOU02471944,2020-02-19 14:10:100,795.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,206335,212287074,Small Paros Vase,833.33,833.33,1,2023-02-23 23:09:34.759965
390736,212037.0,BOU02511975,2020-02-19 14:15:150,760.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,63337,209630426,Pomegranate 6-Compartment Plate,790.48,790.48,1,2023-02-23 23:09:34.759965
390742,212043.0,BOU02631953,2020-02-19 14:44:440,2820.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,168516,209818169,Essenza Sheet Set,2761.9,2761.9,1,2023-02-23 23:09:34.759965
390749,212049.0,BOU02751985,2020-02-19 15:09:90,5045.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,152354,211652056,Let it Snow Holiday Card Set,33.33,33.33,1,2023-02-23 23:09:34.759965
390750,212049.0,BOU02751985,2020-02-19 15:09:90,5045.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,156238,208557913,"The Night Eau de Parfum, 100ml",4819.05,4819.05,1,2023-02-23 23:09:34.759965
391019,212303.0,BOU02752423,2020-02-24 13:12:120,2410.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,160153,210457464,"Les Infusions de Prada Fleur D'oranger Eau de Parfum, 100ml",519.05,519.05,1,2023-02-23 23:09:34.759965
391020,212303.0,BOU02752423,2020-02-24 13:12:120,2410.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,159758002,212227897,Beige Dip-Dye Fur Cushion,566.67,566.67,1,2023-02-23 23:09:34.759965
391021,212303.0,BOU02752423,2020-02-24 13:12:120,2410.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,202235,212243425,Black Satin Maureen Mules,2295.24,2295.24,1,2023-02-23 23:09:34.759965
391068,212332.0,BOU021332441,2020-02-24 16:37:370,69350.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,215850,212414418,Black Crystal Bow Gown,28142.86,28142.86,1,2023-02-23 23:09:34.759965
391069,212332.0,BOU021332441,2020-02-24 16:37:370,69350.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,161078311,213062282,Pliss Metallic Silk Bow Gown,38095.24,38095.24,1,2023-02-23 23:09:34.759965
391072,212335.0,BOU021392463,2020-02-24 16:46:460,2700.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161095415,213047084,Parker Top Handle Quilted Leather Bag,2571.43,2571.43,1,2023-02-23 23:09:34.759965
391073,212336.0,BOU021412496,2020-02-24 17:11:110,2700.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161095415,213047084,Parker Top Handle Quilted Leather Bag,2571.43,2571.43,1,2023-02-23 23:09:34.759965
391303,212552.0,BOU02752714,2020-02-27 17:38:380,11350.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161062746,213064166,Dionysus Metallic Lizard Wallet on Chain,10809.52,10809.52,1,2023-02-23 23:09:34.759965
391304,212553.0,BOU02772733,2020-02-27 17:49:490,870.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,164093,211695429,Bash Platter,828.57,828.57,1,2023-02-23 23:09:34.759965
391475,212724.0,BOU03210234,2020-03-02 11:46:460,3150.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161082795,213195811,Embroidered Kaftan,3000.0,3000.0,1,2023-02-23 23:09:34.759965
391476,212725.0,BOU03230222,2020-03-02 11:49:490,1075.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,156228,206318751,"Musc Ravageur Eau de Parfum, 100ml",1023.81,1023.81,1,2023-02-23 23:09:34.759965
391562,212793.0,BOU03710360,2020-03-03 16:28:280,157.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,105522,204767579,"Ultra Facial Oil-Free Toner, 250ml",101.9,101.9,1,2023-02-23 23:09:34.759965
391690,212906.0,BOU03390519,2020-03-05 15:56:560,7300.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161062591,213063427,GG Marmont 2.0 Mini Bag,6952.38,6952.38,1,2023-02-23 23:09:34.759965
391709,212920.0,BOU03670593,2020-03-05 17:19:190,5450.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,230790,212613311,Flora Canvas Tote Bag,5190.48,5190.48,1,2023-02-23 23:09:34.759965
391791,212998.0,BOU03330819,2020-03-08 11:24:240,624.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161019829,212890729,Printed Quanni Dress,594.29,594.29,1,2023-02-23 23:09:34.759965
391854,213047.0,BOU03410951,2020-03-09 15:43:430,624.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161019829,212890729,Printed Quanni Dress,594.29,594.29,1,2023-02-23 23:09:34.759965
391855,213048.0,BOU03430955,2020-03-09 15:44:440,624.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161019829,212890729,Printed Quanni Dress,594.29,594.29,1,2023-02-23 23:09:34.759965
391856,213049.0,BOU03450922,2020-03-09 15:45:450,2410.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,159165,211685827,Black Satin Maureen Flats,2295.24,2295.24,1,2023-02-23 23:09:34.759965
391857,213050.0,BOU03470951,2020-03-09 15:46:460,2410.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,102388,211461672,Black Satin Maureen Flats,2295.24,2295.24,1,2023-02-23 23:09:34.759965
391907,213090.0,BOU03491056,2020-03-10 16:27:270,9500.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,161062582,213063418,Arli Medium Leather Shoulder Bag,9047.62,9047.62,1,2023-02-23 23:09:34.759965
391979,213156.0,BOU03211223,2020-03-12 18:12:120,245.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,67278,204764602,Le Rouge Rouge Pur Couture Lipstick,185.71,185.71,1,2023-02-23 23:09:34.759965
